Time,Trial Num,Target,TapOnly,Word_top1,Word_top2,Word_top3,Sequence
13:20:41.157,0,is she done yet,true,i,,,I
13:20:41.308,0,is she done yet,true,is,,,IS
13:20:43.611,0,is she done yet,false,sf,dg,sg,S356degrees
13:20:43.972,0,is she done yet,false,doe,die,,S356degreesE
13:20:47.634,0,is she done yet,false,sf,dg,df,S358degrees
13:20:48.169,0,is she done yet,false,eve,ave,doe,S358degreesE
13:20:51.725,0,is she done yet,false,sf,dg,df,S359degrees
13:20:52.057,0,is she done yet,false,eve,ave,doe,S359degreesE
13:20:54.381,0,is she done yet,true,s,,,S
13:20:54.499,0,is she done yet,true,sh,,,SH
13:20:54.807,0,is she done yet,true,she,,,SHE
13:20:56.701,0,is she done yet,false,fg,ff,fm,D349degrees
13:20:57.052,0,is she done yet,false,dim,dom,zum,D349degreesN
13:20:57.408,0,is she done yet,false,dome,fine,zone,D349degreesNE
13:21:00.660,0,is she done yet,false,dh,dg,fg,D350degrees
13:21:01.046,0,is she done yet,false,dim,dom,zum,D350degreesN
13:21:01.454,0,is she done yet,false,dome,fine,duke,D350degreesNE
13:21:03.753,0,is she done yet,true,d,,,D
13:21:03.845,0,is she done yet,true,do,,,DO
13:21:04.079,0,is she done yet,true,don,,,DON
13:21:04.271,0,is she done yet,true,done,,,DONE
13:21:05.479,0,is she done yet,true,y,,,Y
13:21:05.719,0,is she done yet,false,urw,yea,utc,YE175degrees
13:21:05.906,0,is she done yet,false,ties,rows,yeah,YE175degreesS
13:21:08.580,0,is she done yet,true,y,,,Y
13:21:08.815,0,is she done yet,true,ye,,,YE
13:21:08.923,0,is she done yet,true,yet,,,YET
13:21:11.506,1,are you talking to me,true,a,,,A
13:21:11.638,1,are you talking to me,false,,,,AR234degrees
13:21:11.766,1,are you talking to me,false,areas,arena,seeds,AR234degreesE100degrees
13:21:13.983,1,are you talking to me,true,a,,,A
13:21:14.218,1,are you talking to me,true,ar,,,AR
13:21:14.427,1,are you talking to me,true,are,,,ARE
13:21:15.962,1,are you talking to me,false,,,,Y359degrees
13:21:16.251,1,are you talking to me,false,you,yoo,toy,Y359degreesU
13:21:17.611,1,are you talking to me,true,t,,,T
13:21:17.778,1,are you talking to me,true,ta,,,TA
13:21:18.253,1,are you talking to me,true,tal,,,TAL
13:21:18.553,1,are you talking to me,true,tali,,,TALI
13:21:19.439,1,are you talking to me,false,suzuki,,,TALIK240degrees
13:21:19.797,1,are you talking to me,false,calcium,anaheim,,TALIK240degreesN
13:21:20.126,1,are you talking to me,false,teaching,,,TALIK240degreesNG
13:21:22.738,1,are you talking to me,false,ts,ta,,T162degrees
13:21:24.956,1,are you talking to me,false,talk,tail,,T162degreesL186degrees
13:21:26.013,1,are you talking to me,false,tallon,,,T162degreesL186degreesI120degrees
13:21:26.356,1,are you talking to me,false,welding,talking,solving,T162degreesL186degreesI120degreesG
13:21:29.051,1,are you talking to me,false,ti,ty,tu,T357degrees
13:21:31.218,1,are you talking to me,true,t,,,T
13:21:32.319,1,are you talking to me,true,to,,,TO
13:21:33.386,1,are you talking to me,true,m,,,M
13:21:33.578,1,are you talking to me,true,me,,,ME
13:21:36.229,2,he called seven times,true,h,,,H
13:21:36.413,2,he called seven times,true,he,,,HE
13:21:38.542,2,he called seven times,false,cz,ca,cs,C203degrees
13:21:39.156,2,he called seven times,false,val,cal,,C203degreesL
13:21:39.298,2,he called seven times,false,carl,call,adsl,C203degreesLL
13:21:39.629,2,he called seven times,false,valve,baker,cable,C203degreesLLE
13:21:39.850,2,he called seven times,false,called,valued,backed,C203degreesLLED
13:21:41.796,2,he called seven times,false,se,de,,S312degrees
13:21:42.543,2,he called seven times,false,deer,dive,,S312degreesV227degrees
13:21:43.070,2,he called seven times,false,seven,devel,devon,S312degreesV227degreesN
13:21:45.125,2,he called seven times,false,ti,ty,tu,T359degrees
13:21:46.013,2,he called seven times,false,ring,tony,yang,T359degreesM204degrees
13:21:46.352,2,he called seven times,false,times,tones,tions,T359degreesM204degreesS
13:21:50.506,3,frequently asked questions,false,gr,fr,ft,F263degrees
13:21:52.913,3,frequently asked questions,false,grey,,,F263degreesQ359degrees
13:21:54.578,3,frequently asked questions,false,gotten,viewed,,F263degreesQ359degreesE32degrees
13:21:55.409,3,frequently asked questions,false,freight,current,gratuit,F263degreesQ359degreesE32degreesT
13:21:56.015,3,frequently asked questions,false,grateful,powerful,festival,F263degreesQ359degreesE32degreesTL
13:21:56.318,3,frequently asked questions,false,regularly,currently,,F263degreesQ359degreesE32degreesTLY
13:21:58.766,3,frequently asked questions,true,f,,,F
13:21:58.959,3,frequently asked questions,true,fr,,,FR
13:21:59.184,3,frequently asked questions,true,fre,,,FRE
13:21:59.643,3,frequently asked questions,true,freq,,,FREQ
13:22:00.043,3,frequently asked questions,true,frequ,,,FREQU
13:22:00.434,3,frequently asked questions,false,friends,freedom,,FREQUE112degrees
13:22:01.648,3,frequently asked questions,false,firewall,deutsche,,FREQUE112degreesN
13:22:01.890,3,frequently asked questions,false,,,,FREQUE112degreesNT
13:22:02.219,3,frequently asked questions,false,,,,FREQUE112degreesNTL
13:22:02.550,3,frequently asked questions,false,efficiently,,,FREQUE112degreesNTLY
13:22:04.470,3,frequently asked questions,true,f,,,F
13:22:04.833,3,frequently asked questions,false,few,,,FR170degrees
13:22:05.090,3,frequently asked questions,false,grey,free,tree,FR170degreesE
13:22:05.546,3,frequently asked questions,false,green,freew,fewer,FR170degreesEQ
13:22:06.016,3,frequently asked questions,false,friday,greene,,FR170degreesEQY
13:22:08.013,3,frequently asked questions,true,f,,,F
13:22:08.337,3,frequently asked questions,false,few,,,FR186degrees
