Time,Trial Num,Target,TapOnly,Word_top1,Word_top2,Word_top3,Sequence
13:26:50.710,0,completely sold out of that,true,c,,,C
13:26:51.161,0,completely sold out of that,false,com,col,cop,CO126degrees
13:26:52.240,0,completely sold out of that,false,,,,CO126degreesP128degrees
13:26:52.450,0,completely sold out of that,false,,,,CO126degreesP128degreesE
13:26:53.270,0,completely sold out of that,false,complete,,,CO126degreesP128degreesET186degrees
13:26:53.918,0,completely sold out of that,false,completely,,,CO126degreesP128degreesET186degreesL199degrees
13:26:55.562,0,completely sold out of that,true,s,,,S
13:26:55.960,0,completely sold out of that,false,,,,SO82degrees
13:26:56.323,0,completely sold out of that,false,sold,doug,ipod,SO82degreesD
13:26:57.489,0,completely sold out of that,false,oe,os,,O181degrees
13:26:57.810,0,completely sold out of that,false,out,,,O181degreesT
13:26:59.323,0,completely sold out of that,false,oh,op,og,O162degrees
13:27:01.815,0,completely sold out of that,true,o,,,O
13:27:01.999,0,completely sold out of that,true,of,,,OF
13:27:03.090,0,completely sold out of that,false,tm,th,rm,T37degrees
13:27:03.418,0,completely sold out of that,false,tba,tma,tvs,T37degreesA
13:27:03.843,0,completely sold out of that,false,that,what,they,T37degreesAT
13:27:07.881,1,he called seven times,false,he,jr,hr,H201degrees
13:27:09.363,1,he called seven times,false,ca,va,pa,C200degrees
13:27:09.954,1,he called seven times,false,cal,val,car,C200degreesL
13:27:10.588,1,he called seven times,false,call,carl,adsl,C200degreesLL
13:27:10.860,1,he called seven times,false,called,cooked,backed,C200degreesLLE56degrees
13:27:12.257,1,he called seven times,false,ae,de,se,S291degrees
13:27:13.240,1,he called seven times,false,dev,dec,sex,S291degreesV
13:27:13.957,1,he called seven times,false,seven,devel,,S291degreesVE28degrees
13:27:15.785,1,he called seven times,false,ty,ti,tu,T353degrees
13:27:16.359,1,he called seven times,false,tim,tom,rim,T353degreesM
13:27:17.060,1,he called seven times,false,times,tunes,tones,T353degreesME116degrees
13:27:20.940,2,protect your environment,false,koo,lio,leo,P181degreesO
13:27:21.162,2,protect your environment,false,li,lu,lt,P181degreesO
13:27:21.460,2,protect your environment,false,prot,poor,best,P181degreesOT
13:27:22.074,2,protect your environment,false,loose,,,P181degreesOTE
13:27:22.662,2,protect your environment,false,protect,product,project,P181degreesOTEC296degrees
13:27:24.273,2,protect your environment,false,to,,,Y1degrees
13:27:25.000,2,protect your environment,false,you,,,Y1degreesU
13:27:25.139,2,protect your environment,false,york,your,tier,Y1degreesUR
13:27:27.828,2,protect your environment,false,eg,eh,wm,E22degrees
13:27:28.719,2,protect your environment,false,enb,,,E22degreesV
13:27:28.955,2,protect your environment,false,echo,reno,enbi,E22degreesVI
13:27:30.164,2,protect your environment,false,remark,rcford,indian,E22degreesVIR11degrees
13:27:30.788,2,protect your environment,false,webshot,webster,,E22degreesVIR11degreesN
13:27:31.259,2,protect your environment,false,encounter,occurring,reviewing,E22degreesVIR11degreesNM209degrees
13:27:31.957,2,protect your environment,false,environment,endorsement,recruitment,E22degreesVIR11degreesNM209degreesN223degrees
13:27:35.323,3,the world is a stage,false,tm,th,rm,T37degrees
13:27:35.718,3,the world is a stage,false,the,toe,,T37degreesE
13:27:37.171,3,the world is a stage,false,wy,wt,wr,W356degrees
13:27:38.321,3,the world is a stage,false,eur,,,W356degreesR
13:27:38.717,3,the world is a stage,false,world,works,worth,W356degreesRL182degrees
13:27:40.109,3,the world is a stage,false,if,uk,id,I167degrees
13:27:42.537,3,the world is a stage,true,i,,,I
13:27:42.689,3,the world is a stage,true,is,,,IS
13:27:43.663,3,the world is a stage,true,a,,,A
13:27:44.623,3,the world is a stage,false,st,dt,dr,S337degrees
13:27:45.208,3,the world is a stage,false,era,,,S337degreesA
13:27:45.615,3,the world is a stage,false,,,,S337degreesAG207degrees
13:27:49.285,3,the world is a stage,false,st,dr,,S343degrees
13:27:50.044,3,the world is a stage,false,,,,S343degreesA
13:27:50.313,3,the world is a stage,false,,,,S343degreesAG203degrees
13:27:54.778,3,the world is a stage,true,s,,,S
13:27:54.971,3,the world is a stage,true,st,,,ST
13:27:55.120,3,the world is a stage,true,sta,,,STA
13:27:55.446,3,the world is a stage,true,stag,,,STAG
13:27:55.537,3,the world is a stage,true,stage,,,STAGE
13:27:58.252,4,the stock exchange dipped,false,tm,rm,th,T37degrees
13:27:58.656,4,the stock exchange dipped,false,the,une,,T37degreesE
13:27:59.672,4,the stock exchange dipped,false,st,,,S342degrees
13:28:00.072,4,the stock exchange dipped,false,ceo,,,S342degreesO
13:28:00.757,4,the stock exchange dipped,false,stock,scott,drunk,S342degreesOC347degrees
13:28:02.212,4,the stock exchange dipped,false,ev,ef,ed,E57degrees
13:28:03.873,4,the stock exchange dipped,false,eden,,,E57degreesC350degrees
13:28:04.379,4,the stock exchange dipped,false,execs,execd,,E57degreesC350degreesA
13:28:04.956,4,the stock exchange dipped,false,expand,reveal,,E57degreesC350degreesAN
13:28:05.306,4,the stock exchange dipped,false,exchange,,,E57degreesC350degreesANG210degrees
13:28:06.695,4,the stock exchange dipped,false,fy,ff,ft,D343degrees
13:28:07.183,4,the stock exchange dipped,false,duo,dui,dep,D343degreesP
13:28:07.455,4,the stock exchange dipped,false,,,,D343degreesPP
13:28:07.778,4,the stock exchange dipped,false,suited,varied,,D343degreesPPE58degrees
13:28:10.161,4,the stock exchange dipped,true,d,,,D
