Time,Type,X,Y,Keys,Finger
14:33:32.014,tap,[188],[44],[e],Left Middle
14:33:32.281,tap,[47],[108],[a],Left Middle
14:33:32.665,swipe,"[136, 189]","[127, 60]","[s, e]",Left Middle
14:33:34.974,tap,[324],[62],[t],Right Index
14:33:35.075,tap,[458],[119],[h],Right Index
14:33:35.200,tap,[209],[47],[e],Left Middle
14:33:39.094,tap,[280],[113],[f],Left Middle
14:33:39.219,tap,[703],[49],[o],Right Middle
14:33:40.186,tap,[692],[115],[l],Right Middle
14:33:40.327,tap,[688],[113],[l],Right Middle
14:33:41.003,tap,[704],[41],[o],Right Middle
14:33:41.228,tap,[114],[45],[w],Left Middle
14:33:44.005,tap,[276],[120],[f],Left Middle
14:33:44.355,tap,[681],[112],[l],Right Middle
14:33:44.497,tap,[682],[115],[l],Right Middle
14:33:46.231,tap,[279],[104],[f],Left Index
14:33:46.264,tap,[677],[34],[o],Right Middle
14:33:46.756,tap,[684],[108],[l],Right Middle
14:33:46.948,tap,[684],[113],[l],Right Middle
14:33:47.215,tap,[691],[51],[o],Right Middle
14:33:48.599,tap,[135],[52],[w],Left Middle
14:33:49.975,swipe,"[324, 392]","[48, 76]","[t, j]",Left Index
14:33:50.341,tap,[216],[32],[e],Left Middle
14:33:51.509,tap,[375],[112],[g],Right Index
14:33:51.609,tap,[535],[48],[u],Right Index
14:33:51.776,tap,[567],[48],[i],Right Index
14:33:52.093,tap,[217],[127],[d],Left Middle
14:33:53.252,tap,[202],[55],[e],Left Middle
14:33:53.702,swipe,"[691, 656]","[120, 76]","[l, i]",Right Middle
14:33:54.502,swipe,"[504, 464]","[190, 175]","[n, f]",Right Middle
14:33:54.919,tap,[146],[101],[s],Left Ring
