Timestamp,Left_Pinky,Left_Ring,Left_Middle,Left_Index,Left_Thumb,Right_Thumb,Right_Index,Right_Middle,Right_Ring,Right_Pinky
15:22:49.162,-,-,-,-,-,-,-,-,-,-
15:22:49.276,-,-,-,-,-,-,-,-,-,-
15:22:49.378,-,-,-,-,-,-,-,-,-,-
15:22:49.497,-,-,-,-,-,-,-,-,-,-
15:22:49.598,-,-,-,-,-,-,-,-,-,-
15:22:49.698,-,-,-,-,-,-,-,-,-,-
15:22:49.799,-,-,-,-,-,-,-,-,-,-
15:22:49.900,-,-,-,-,-,-,-,-,-,-
15:22:50.000,-,-,-,-,-,-,-,-,-,-
15:22:50.120,-,-,-,-,-,-,-,-,-,-
15:22:50.221,-,-,-,-,-,-,-,-,-,-
15:22:50.341,-,-,-,-,-,-,-,-,-,-
15:22:50.441,-,-,-,-,-,-,-,-,-,-
15:22:50.542,-,-,-,-,-,-,-,-,-,-
15:22:50.663,-,-,-,-,-,-,-,-,-,-
15:22:50.764,-,-,-,-,-,-,-,-,-,-
15:22:50.884,-,-,-,-,-,-,-,-,-,-
15:22:51.004,-,-,-,-,-,-,-,-,-,-
15:22:51.104,-,-,-,-,-,-,-,-,-,-
15:22:51.226,-,-,-,-,-,-,-,-,-,-
15:22:51.346,-,-,-,-,-,-,-,-,-,-
15:22:51.446,-,-,-,-,-,-,-,-,-,-
15:22:51.546,-,-,-,-,-,-,-,-,-,-
15:22:51.648,-,-,-,-,-,-,-,-,-,-
15:22:51.749,-,-,-,-,-,-,-,-,-,-
15:22:51.868,-,-,-,-,-,-,-,-,-,-
15:22:51.971,-,-,-,-,-,-,-,-,-,-
15:22:52.090,-,-,-,-,-,-,-,-,-,-
15:22:52.191,-,-,-,-,-,-,-,-,-,-
15:22:52.311,-,-,-,-,-,-,-,-,-,-
15:22:52.432,-,-,-,-,-,-,-,-,-,-
15:22:52.534,-,-,-,-,-,-,-,-,-,-
15:22:52.652,-,-,-,-,-,-,-,-,-,-
15:22:52.764,-,-,-,-,-,"[585,421]","[606,198]",-,-,-
15:22:52.870,-,-,-,-,-,"[559,391]","[567,169]",-,-,-
15:22:52.977,-,-,-,-,-,"[548,384]","[556,175]",-,-,-
15:22:53.083,-,-,-,-,-,"[539,361]","[553,171]",-,-,-
15:22:53.190,-,-,-,-,-,"[534,338]","[555,162]",-,-,-
15:22:53.298,-,-,-,-,-,"[522,325]","[554,148]",-,-,-
15:22:53.406,-,-,-,-,-,"[517,322]","[553,139]",-,-,-
15:22:53.515,-,-,-,-,-,"[511,316]","[552,132]",-,-,-
15:22:53.623,-,-,-,-,-,"[503,297]","[542,111]",-,-,-
15:22:53.732,-,-,-,-,-,"[542,356]","[636,206]",-,-,-
15:22:53.839,-,-,-,-,-,"[620,402]",-,-,-,-
15:22:53.944,-,-,-,-,-,-,-,-,-,-
15:22:54.051,-,-,-,-,-,-,-,-,-,-
15:22:54.160,-,-,-,-,-,-,-,-,-,-
15:22:54.269,-,-,-,-,-,"[631,440]",-,-,-,-
15:22:54.375,-,-,-,-,-,"[616,461]",-,-,-,-
15:22:54.483,-,-,-,-,-,-,"[637,403]",-,-,-
15:22:54.590,-,-,-,-,-,-,"[519,474]","[558,453]","[619,441]",-
15:22:54.697,-,-,-,-,-,-,-,-,-,-
15:22:54.805,-,-,-,-,-,-,-,-,-,-
15:22:54.914,-,-,-,-,-,-,"[98,399]","[186,449]","[235,470]",-
15:22:55.024,-,-,-,-,-,-,"[91,305]","[176,347]","[226,369]","[287,382]"
15:22:55.132,-,-,-,-,-,-,"[106,273]","[177,332]","[223,356]","[282,359]"
15:22:55.241,-,-,-,-,-,-,"[101,284]","[177,340]","[221,370]","[276,375]"
