Time,Trial Num,Target,Type,StartX,StartY,EndX,EndY,ProjectedX,ProjectedY,StartKey,ProjectedKey
14:40:13.470,23,the living is easy,swipe,698.47,114.79,594.84,67.88,479.83,15.81,L,Y
14:40:13.912,23,the living is easy,swipe,311.95,191.82,390.37,172.91,545.26,135.57,V,J
14:40:14.454,23,the living is easy,swipe,498.91,204.42,413.48,137.90,309.54,56.97,N,R
14:40:16.414,23,the living is easy,swipe,692.87,107.79,642.45,81.88,483.11,0.00,L,U
14:40:17.356,23,the living is easy,swipe,322.45,197.42,351.86,178.51,524.33,67.64,V,U
14:40:18.173,23,the living is easy,swipe,501.01,205.82,448.49,188.32,273.32,129.93,N,F
14:40:20.574,23,the living is easy,swipe,592.04,44.07,484.20,59.47,354.45,78.01,I,T
14:40:22.317,23,the living is easy,tap,604.64,30.77,,,,,I,
14:40:22.542,23,the living is easy,tap,129.19,101.49,,,,,S,
14:40:23.401,23,the living is easy,swipe,187.31,25.16,134.09,56.67,0.00,136.07,E,
14:40:23.751,23,the living is easy,swipe,137.59,106.39,200.61,83.28,362.92,23.77,S,T
14:40:26.469,24,please follow the guidelines,swipe,738.38,41.97,701.97,82.58,578.17,220.67,P,M
14:40:26.936,24,please follow the guidelines,swipe,199.21,18.16,111.68,88.18,11.80,168.09,E,
14:40:27.387,24,please follow the guidelines,swipe,135.49,117.59,174.00,71.38,233.49,0.00,S,E
14:40:28.737,24,please follow the guidelines,swipe,297.24,118.99,349.06,86.78,488.67,0.00,F,U
14:40:29.696,24,please follow the guidelines,tap,701.27,119.69,,,,,L,
14:40:30.038,24,please follow the guidelines,swipe,706.87,124.60,676.06,62.98,644.57,0.00,L,O
14:40:30.413,24,please follow the guidelines,tap,112.39,29.37,,,,,W,
14:40:32.381,24,please follow the guidelines,swipe,344.16,50.37,407.88,74.88,568.16,136.53,T,J
14:40:32.739,24,please follow the guidelines,tap,199.21,51.77,,,,,E,
14:40:34.315,24,please follow the guidelines,swipe,407.18,117.59,453.39,82.58,562.40,0.00,G,I
14:40:34.857,24,please follow the guidelines,swipe,587.13,43.37,466.00,62.98,350.22,81.71,I,G
14:40:36.074,24,please follow the guidelines,tap,189.41,44.07,,,,,E,
14:40:36.525,24,please follow the guidelines,swipe,722.28,117.59,629.85,55.27,547.87,0.00,L,U
14:40:37.292,24,please follow the guidelines,swipe,524.11,211.42,458.99,170.11,321.46,82.85,N,F
14:40:37.584,24,please follow the guidelines,tap,129.89,115.49,,,,,S,
14:40:40.702,25,sad to hear that news,swipe,108.88,116.89,70.37,116.19,0.00,114.91,S,
14:40:41.019,25,sad to hear that news,tap,205.51,110.59,,,,,D,
14:40:42.979,25,sad to hear that news,tap,115.19,114.79,,,,,S,
14:40:43.195,25,sad to hear that news,tap,47.96,107.79,,,,,A,
14:40:43.420,25,sad to hear that news,tap,220.92,102.89,,,,,D,
14:40:44.446,25,sad to hear that news,swipe,357.46,36.37,411.38,53.17,586.59,107.78,T,K
14:40:45.680,25,sad to hear that news,tap,355.36,32.87,,,,,T,
14:40:45.822,25,sad to hear that news,tap,668.36,32.87,,,,,O,
14:40:46.880,25,sad to hear that news,swipe,458.29,127.40,406.48,107.79,233.82,42.46,H,E
14:40:47.256,25,sad to hear that news,swipe,64.07,121.09,141.79,88.88,285.79,29.21,A,R
14:40:50.057,25,sad to hear that news,swipe,367.96,44.77,402.98,74.88,549.93,201.26,T,M
14:40:50.409,25,sad to hear that news,swipe,28.36,124.60,105.38,98.69,255.84,48.08,A,R
14:40:51.908,25,sad to hear that news,swipe,508.01,195.32,447.09,159.61,300.96,73.94,N,R
14:40:52.342,25,sad to hear that news,swipe,99.78,27.96,124.29,91.68,181.33,240.00,W, 
14:40:54.460,25,sad to hear that news,swipe,501.71,191.82,465.30,174.31,285.41,87.83,N,F
14:40:54.960,25,sad to hear that news,swipe,106.78,29.37,124.29,55.27,241.15,228.23,W,C
14:40:57.153,25,sad to hear that news,swipe,505.91,193.22,487.70,184.11,291.25,85.89,N,F
14:40:57.587,25,sad to hear that news,tap,200.61,48.27,,,,,E,
14:40:57.720,25,sad to hear that news,tap,101.88,19.56,,,,,W,
14:40:57.903,25,sad to hear that news,tap,124.29,109.89,,,,,S,
14:41:00.030,25,sad to hear that news,tap,490.50,191.82,,,,,N,
14:41:00.272,25,sad to hear that news,tap,195.01,30.77,,,,,E,
14:41:00.505,25,sad to hear that news,tap,110.98,32.87,,,,,W,
14:41:00.706,25,sad to hear that news,tap,122.19,91.68,,,,,S,
14:41:03.449,26,companies announce a merger,swipe,227.92,198.12,257.33,181.31,436.30,79.04,C,Y
14:41:05.941,26,companies announce a merger,swipe,588.53,190.42,673.26,101.49,754.09,16.66,M,P
14:41:07.292,26,companies announce a merger,swipe,31.16,113.39,197.11,151.90,264.95,167.65,A,C
14:41:08.051,26,companies announce a merger,swipe,599.74,58.07,484.90,55.27,359.81,52.22,I,T
14:41:08.460,26,companies announce a merger,tap,124.29,101.49,,,,,S,
14:41:10.085,26,companies announce a merger,swipe,37.46,114.09,200.61,172.21,263.55,194.63,A,C
14:41:10.577,26,companies announce a merger,swipe,498.91,192.52,601.14,95.19,672.73,27.03,N,O
14:41:12.136,26,companies announce a merger,swipe,518.51,35.67,501.71,141.40,486.04,240.00,U, 
14:41:12.728,26,companies announce a merger,swipe,258.73,185.51,226.52,125.30,159.50,0.00,C,W
14:41:14.321,26,companies announce a merger,tap,57.07,116.89,,,,,A,
14:41:15.180,26,companies announce a merger,swipe,603.94,200.22,480.00,170.11,370.72,143.56,M,G
14:41:15.922,26,companies announce a merger,swipe,276.94,30.07,362.36,79.78,484.37,150.78,R,H
14:41:17.281,26,companies announce a merger,swipe,180.31,44.77,255.23,44.07,420.30,42.53,E,Y
14:41:20.057,27,are you talking to me,swipe,47.96,116.89,148.10,94.49,282.17,64.48,A,R
14:41:20.524,27,are you talking to me,tap,189.41,40.57,,,,,E,
14:41:22.501,27,are you talking to me,tap,22.06,117.59,,,,,A,
14:41:22.793,27,are you talking to me,tap,270.63,41.97,,,,,R,
14:41:22.984,27,are you talking to me,tap,182.41,48.27,,,,,E,
14:41:24.026,27,are you talking to me,swipe,432.39,45.47,531.82,35.67,671.23,21.92,Y,O
14:41:24.435,27,are you talking to me,tap,522.01,34.97,,,,,U,
14:41:26.119,27,are you talking to me,swipe,359.56,44.07,316.85,53.17,124.83,94.09,T,S
14:41:26.845,27,are you talking to me,swipe,699.87,132.30,557.72,109.19,462.98,93.79,L,H
14:41:27.603,27,are you talking to me,swipe,598.34,42.67,532.52,149.80,477.10,240.00,I, 
14:41:28.062,27,are you talking to me,tap,377.77,114.79,,,,,G,
14:41:29.830,27,are you talking to me,swipe,344.86,46.17,273.44,60.88,109.79,94.57,T,S
14:41:31.114,27,are you talking to me,swipe,699.17,117.59,630.55,103.59,464.02,69.60,L,Y
14:41:32.048,27,are you talking to me,swipe,603.24,33.57,539.52,130.90,471.78,234.36,I,N
14:41:32.523,27,are you talking to me,tap,370.77,107.79,,,,,G,
14:41:34.999,27,are you talking to me,tap,352.56,38.47,,,,,T,
14:41:35.208,27,are you talking to me,tap,690.77,33.57,,,,,O,
14:41:35.933,27,are you talking to me,tap,576.63,182.01,,,,,M,
14:41:36.100,27,are you talking to me,tap,195.71,33.57,,,,,E,
14:41:38.551,28,communicate through email,swipe,210.42,200.22,266.43,170.81,422.91,88.66,X,H
14:41:40.894,28,communicate through email,tap,575.93,199.52,,,,,M,
14:41:41.344,28,communicate through email,swipe,583.63,212.82,533.22,129.50,459.39,7.48,M,Y
14:41:42.211,28,communicate through email,swipe,496.81,217.02,543.02,121.09,600.97,0.81,N,I
14:41:43.146,28,communicate through email,swipe,241.93,189.72,156.50,166.61,10.25,127.05,C,
14:41:43.787,28,communicate through email,swipe,365.86,33.57,247.53,35.67,125.90,37.83,T,W
14:41:46.180,28,communicate through email,swipe,339.26,46.17,417.68,88.88,550.02,160.96,T,M
14:41:46.773,28,communicate through email,swipe,260.13,39.87,328.05,46.87,498.87,64.48,R,U
14:41:48.040,28,communicate through email,swipe,522.71,46.17,397.37,115.49,312.69,162.33,U,V
14:41:48.440,28,communicate through email,tap,454.79,118.29,,,,,H,
14:41:49.916,28,communicate through email,swipe,176.11,22.36,253.13,55.97,396.07,118.35,E,G
14:41:50.516,28,communicate through email,swipe,24.16,102.89,166.30,79.78,261.05,64.38,A,R
14:41:50.908,28,communicate through email,tap,672.56,117.59,,,,,L,
14:41:54.318,29,the power of denial,swipe,344.16,47.57,381.97,62.98,566.42,138.12,T,J
14:41:54.702,29,the power of denial,tap,192.21,40.57,,,,,E,
14:41:57.403,29,the power of denial,swipe,767.09,44.77,713.87,38.47,528.76,16.55,P,U
14:41:57.945,29,the power of denial,swipe,99.78,50.37,161.40,57.37,338.25,77.47,W,T
14:41:58.296,29,the power of denial,tap,271.33,34.97,,,,,R,
14:42:00.730,29,the power of denial,swipe,743.28,38.47,694.97,37.07,503.38,31.51,P,U
14:42:01.597,29,the power of denial,swipe,98.38,37.77,160.00,37.07,338.37,35.04,W,T
14:42:02.231,29,the power of denial,tap,300.04,29.37,,,,,R,
14:42:03.915,29,the power of denial,tap,757.29,47.57,,,,,P,
14:42:04.132,29,the power of denial,tap,675.36,41.97,,,,,O,
14:42:04.591,29,the power of denial,tap,119.39,47.57,,,,,W,
14:42:04.824,29,the power of denial,tap,188.71,41.27,,,,,E,
14:42:05.043,29,the power of denial,tap,265.73,30.77,,,,,R,
14:42:06.217,29,the power of denial,tap,678.86,32.17,,,,,O,
14:42:06.450,29,the power of denial,tap,298.64,109.19,,,,,F,
14:42:07.425,29,the power of denial,swipe,192.21,111.99,183.81,27.96,181.01,0.00,D,E
14:42:07.759,29,the power of denial,swipe,509.41,184.81,548.62,111.99,608.92,0.00,N,I
14:42:08.143,29,the power of denial,swipe,36.76,124.60,54.97,120.39,270.62,70.63,A,R
14:42:08.493,29,the power of denial,tap,701.27,113.39,,,,,L,
14:42:11.370,29,the power of denial,swipe,223.02,115.49,213.22,89.58,179.32,0.00,D,E
14:42:11.961,29,the power of denial,swipe,507.31,193.22,545.82,117.59,605.71,0.00,N,I
14:42:12.478,29,the power of denial,swipe,52.87,132.30,136.19,126.00,292.18,114.20,A,F
