Time,Type,X,Y,Keys,Finger
11:44:05.266,swipe,"[77, 90]","[190, 145]","[z, w]",Left Pinky
11:44:06.851,tap,[86],[183],[z],Left Pinky
11:44:07.068,tap,[202],[33],[e],Left Middle
11:44:07.217,tap,[269],[34],[r],Left Middle
11:44:07.276,tap,[649],[58],[o],Right Middle
11:44:08.518,tap,[576],[40],[i],Right Middle
11:44:08.560,tap,[496],[168],[n],Right Index
11:44:08.952,tap,[656],[41],[o],Right Index
11:44:08.985,tap,[514],[174],[n],Right Index
11:44:09.002,tap,[70],[126],[a],Left Ring
11:44:09.344,tap,[351],[55],[t],Left Middle
11:44:09.377,tap,[474],[118],[h],Right Index
11:44:09.519,tap,[217],[24],[e],Left Middle
11:44:10.135,swipe,"[285, 250]","[125, 122]","[f, a]",Left Middle
11:44:10.561,tap,[253],[205],[c],Left Middle
11:44:10.778,tap,[327],[57],[t],Left Middle
11:44:11.011,tap,[142],[122],[s],Left Middle
11:44:13.504,swipe,"[13, 86]","[37, 36]","[q, r]",Left Middle
11:44:14.046,tap,[196],[31],[e],Left Middle
11:44:14.221,tap,[140],[130],[s],Left Middle
11:44:14.438,tap,[327],[52],[t],Left Middle
11:44:14.588,tap,[583],[50],[i],Right Index
11:44:14.596,tap,[663],[38],[o],Right Index
11:44:15.197,tap,[495],[211],[n],Right Index
11:44:15.322,tap,[152],[136],[s],Left Ring
11:44:17.339,swipe,"[16, 97]","[45, 49]","[q, r]",Left Ring
11:44:17.681,tap,[182],[12],[e],Left Middle
11:44:17.848,tap,[129],[122],[s],Left Middle
11:44:18.091,tap,[322],[50],[t],Left Middle
11:44:18.265,tap,[589],[50],[i],Right Index
11:44:18.298,tap,[664],[43],[o],Right Index
11:44:18.457,tap,[494],[186],[n],Right Index
11:44:19.991,swipe,"[331, 344]","[34, 53]","[t, n]",Left Middle
11:44:20.283,tap,[72],[102],[a],Left Ring
11:44:20.458,tap,[332],[41],[t],Left Middle
11:44:22.159,tap,[349],[42],[t],Left Middle
11:44:22.276,tap,[460],[125],[h],Right Index
11:44:22.434,tap,[84],[116],[a],Left Ring
11:44:22.593,tap,[318],[45],[r],Left Middle
11:44:23.660,swipe,"[582, 570]","[193, 150]","[m, u]",Right Index
11:44:23.843,tap,[122],[119],[s],Left Middle
11:44:24.068,tap,[322],[50],[t],Left Middle
11:44:24.960,tap,[797],[41],[p],Right Middle
11:44:25.294,tap,[554],[185],[m],Right Middle
11:44:25.477,tap,[514],[48],[u],Right Middle
11:44:25.613,tap,[147],[122],[s],Left Middle
11:44:25.803,tap,[333],[57],[t],Left Middle
11:44:28.229,tap,[340],[38],[t],Left Middle
11:44:28.304,tap,[460],[127],[h],Right Index
11:44:28.529,tap,[82],[126],[a],Left Ring
11:44:28.696,tap,[342],[44],[t],Left Middle
11:44:29.330,tap,[545],[189],[m],Right Middle
11:44:29.663,tap,[520],[48],[u],Right Middle
11:44:29.755,tap,[141],[107],[s],Left Middle
11:44:29.963,tap,[332],[46],[t],Left Middle
11:44:30.205,tap,[433],[188],[b],Right Index
11:44:30.305,tap,[189],[34],[e],Left Middle
11:44:30.805,tap,[68],[115],[a],Left Ring
11:44:30.897,tap,[493],[185],[n],Right Index
11:44:31.214,tap,[149],[122],[s],Left Middle
11:44:31.639,tap,[112],[43],[w],Left Middle
11:44:31.898,tap,[177],[50],[e],Left Middle
11:44:31.989,tap,[265],[38],[r],Left Middle
11:44:32.281,tap,[231],[94],[d],Left Middle
11:44:33.849,tap,[64],[125],[a],Left Ring
11:44:34.065,tap,[495],[193],[n],Right Index
11:44:34.399,tap,[138],[131],[s],Left Middle
11:44:34.958,tap,[108],[46],[w],Left Middle
11:44:35.233,tap,[178],[43],[e],Left Middle
11:44:35.274,tap,[261],[36],[r],Left Middle
11:44:35.758,tap,[194],[41],[e],Left Middle
11:44:35.808,tap,[217],[132],[d],Left Middle
11:44:40.653,tap,[565],[177],[m],Right Middle
11:44:40.886,tap,[519],[48],[u],Right Middle
11:44:40.994,tap,[160],[118],[s],Left Middle
11:44:41.219,tap,[343],[48],[t],Left Middle
11:44:41.670,tap,[419],[195],[b],Right Index
11:44:43.162,tap,[416],[186],[b],Right Index
11:44:43.279,tap,[203],[28],[e],Left Middle
11:44:44.154,tap,[74],[130],[a],Left Ring
11:44:44.279,tap,[505],[182],[n],Right Index
11:44:44.529,tap,[140],[115],[s],Left Middle
11:44:44.821,tap,[109],[31],[w],Left Middle
11:44:45.080,tap,[182],[44],[e],Left Middle
11:44:45.146,tap,[259],[34],[r],Left Middle
11:44:45.363,tap,[199],[29],[e],Left Middle
11:44:45.421,tap,[217],[118],[d],Left Middle
11:44:50.324,tap,[560],[200],[m],Right Middle
11:44:50.474,tap,[516],[50],[u],Right Middle
11:44:50.633,tap,[159],[122],[s],Left Middle
11:44:50.833,tap,[344],[58],[t],Left Middle
11:44:51.600,tap,[439],[186],[b],Right Index
11:44:51.717,tap,[217],[19],[e],Left Middle
11:44:52.367,tap,[76],[120],[a],Left Ring
11:44:52.509,tap,[479],[193],[n],Right Index
11:44:52.792,tap,[145],[111],[s],Left Middle
11:44:53.009,tap,[114],[43],[w],Left Middle
11:44:53.276,tap,[178],[34],[e],Left Middle
11:44:53.326,tap,[253],[34],[r],Left Middle
11:44:53.518,tap,[208],[9],[e],Left Middle
11:44:53.576,tap,[224],[102],[d],Left Middle
11:44:55.902,tap,[133],[126],[s],Left Middle
11:44:56.119,tap,[172],[26],[e],Left Middle
11:44:56.227,tap,[490.5],[190],[n],Right Index
11:44:56.353,tap,[333],[48],[t],Left Middle
11:44:57.228,tap,[336],[43],[t],Left Middle
11:44:57.328,tap,[465],[129.5],[h],Right Middle
11:44:57.545,tap,[591],[40],[i],Right Middle
11:44:57.678,tap,[142],[126],[s],Left Ring
11:44:58.187,tap,[430],[199],[b],Right Index
11:44:58.520,tap,[397],[60],[t],Left Middle
11:44:59.138,swipe,"[262, 229]","[45, 44]","[r, q]",Left Middle
11:44:59.396,tap,[369],[109],[g],Left Middle
11:44:59.730,tap,[589],[52],[i],Right Middle
11:44:59.863,tap,[155],[150],[s],Left Middle
11:45:00.330,tap,[357],[57],[t],Left Middle
11:45:00.572,tap,[193],[30],[e],Left Middle
11:45:00.630,tap,[264],[45],[r],Left Middle
11:45:00.905,tap,[194],[48],[e],Left Middle
11:45:00.955,tap,[220],[127],[d],Left Middle
11:45:02.406,swipe,"[594, 574]","[207, 182]","[m, y]",Right Middle
11:45:02.606,tap,[577],[59],[i],Right Middle
11:45:02.789,tap,[677],[129],[l],Right Middle
11:45:04.382,swipe,"[588, 552]","[214, 208]","[m, v]",Right Middle
11:45:04.690,tap,[603],[52],[i],Right Middle
11:45:04.874,tap,[684],[128],[l],Right Middle
11:45:07.759,tap,[727],[52],[p],Right Middle
11:45:07.817,tap,[680],[120],[l],Right Middle
11:45:08.034,tap,[181],[55],[e],Left Middle
11:45:08.268,tap,[77],[138],[a],Left Ring
11:45:08.309,tap,[130],[133],[s],Left Ring
11:45:08.509,tap,[188],[39],[e],Left Middle
11:45:09.051,tap,[292],[114],[f],Left Middle
11:45:09.368,tap,[676],[115],[l],Right Middle
11:45:09.510,tap,[681],[117],[l],Right Middle
11:45:09.710,tap,[673],[41],[o],Right Middle
11:45:09.818,tap,[125],[58],[w],Left Middle
11:45:10.485,tap,[333],[55],[t],Left Middle
11:45:10.577,tap,[478],[113],[h],Right Index
11:45:11.944,swipe,"[351, 383]","[139, 121]","[g, i]",Left Index
11:45:12.261,tap,[598],[24],[i],Right Middle
11:45:12.511,tap,[215],[136],[d],Left Middle
11:45:12.620,tap,[679],[89],[l],Right Middle
11:45:12.795,tap,[191],[31],[e],Left Middle
11:45:13.312,tap,[583],[41],[i],Right Middle
11:45:13.337,tap,[488],[181],[n],Right Index
11:45:13.779,tap,[134],[126],[s],Left Middle
11:45:16.897,tap,[294],[122],[f],Left Middle
11:45:16.989,tap,[663],[30],[o],Right Middle
11:45:17.197,tap,[682],[118],[l],Right Middle
11:45:17.364,tap,[675],[73],[o],Right Middle
11:45:17.539,tap,[666],[30],[o],Right Middle
11:45:17.648,tap,[133],[39],[w],Left Index
11:45:19.275,tap,[297],[126],[f],Left Index
11:45:19.398,tap,[661],[32],[o],Right Middle
11:45:19.640,tap,[682],[110],[l],Right Middle
11:45:19.807,tap,[682],[106],[l],Right Middle
11:45:19.982,tap,[670],[29],[o],Right Middle
11:45:20.107,tap,[127],[43],[w],Left Middle
11:45:21.116,tap,[355],[52],[t],Left Middle
11:45:21.333,tap,[203],[49],[e],Left Middle
11:45:23.601,tap,[345],[31],[t],Left Middle
11:45:23.709,tap,[472],[115],[h],Right Index
11:45:23.926,tap,[170.5],[29],[e],Left Middle
11:45:25.719,swipe,"[364, 388]","[123, 105]","[g, u]",Left Middle
11:45:25.985,tap,[589],[48],[i],Right Middle
11:45:26.319,tap,[213],[121],[d],Left Middle
11:45:26.394,tap,[197],[20],[e],Left Middle
11:45:26.669,tap,[689],[111],[l],Right Middle
11:45:26.911,tap,[584],[45],[i],Right Middle
11:45:26.961,tap,[505],[175],[n],Right Index
11:45:27.069,tap,[199],[27],[e],Left Middle
11:45:27.270,tap,[142],[140],[s],Left Middle
11:45:35.140,tap,[342],[32],[t],Left Middle
11:45:35.232,tap,[467],[122],[h],Right Index
11:45:35.357,tap,[185],[31],[e],Left Middle
11:45:36.749,tap,[736],[31],[p],Right Middle
11:45:36.816,tap,[665],[57],[o],Right Middle
11:45:36.899,tap,[122],[46],[w],Left Middle
11:45:37.191,tap,[203],[34],[e],Left Middle
11:45:37.250,tap,[284],[36],[r],Left Middle
11:45:38.142,tap,[663],[56],[o],Right Middle
11:45:38.275,tap,[298],[109],[f],Left Middle
11:45:39.034,tap,[199],[155],[d],Left Middle
11:45:39.243,tap,[197],[24],[e],Left Middle
11:45:39.401,tap,[509],[200],[n],Right Index
11:45:39.901,tap,[68],[124],[a],Left Ring
11:45:40.035,tap,[597],[79],[i],Right Middle
11:45:41.444,tap,[213],[158],[d],Left Middle
11:45:41.636,tap,[193],[38],[e],Left Middle
11:45:41.786,tap,[505],[197],[n],Right Index
11:45:42.219,tap,[605],[48],[i],Right Middle
11:45:42.394,tap,[82],[139],[a],Left Ring
11:45:43.387,tap,[693],[120],[l],Right Middle
11:45:48.931,tap,[104],[33],[w],Left Index
11:45:49.265,tap,[593],[47],[i],Right Middle
11:45:49.432,tap,[327],[34],[t],Left Middle
11:45:49.532,tap,[470],[118],[h],Right Index
11:45:50.249,tap,[176],[19],[e],Left Middle
11:45:50.457,tap,[72],[119],[a],Left Ring
11:45:50.632,tap,[255],[182],[c],Left Middle
11:45:51.166,tap,[60],[111],[a],Left Ring
11:45:52.566,tap,[161],[24],[e],Left Middle
11:45:52.750,tap,[77],[129],[a],Left Ring
11:45:52.900,tap,[264],[196],[c],Left Middle
11:45:53.008,tap,[472],[122],[h],Right Index
11:45:53.809,tap,[147],[127],[s],Left Middle
11:45:54.084,tap,[349],[52],[t],Left Middle
11:45:54.442,tap,[194],[24],[e],Left Middle
11:45:54.584,tap,[724],[50],[p],Right Middle
11:45:55.426,swipe,"[285, 306]","[118, 81]","[f, t]",Left Middle
11:45:55.760,tap,[266],[47],[r],Left Middle
11:45:56.035,tap,[124],[11],[w],Left Middle
11:45:56.185,tap,[59],[108],[a],Left Ring
11:45:56.335,tap,[277],[27],[r],Left Middle
11:45:56.510,tap,[206],[123],[d],Left Middle
11:45:59.037,tap,[466],[113],[h],Right Index
11:45:59.195,tap,[171],[13],[e],Left Middle
11:45:59.787,tap,[250],[202],[c],Left Middle
11:46:00.071,tap,[86],[128],[a],Left Ring
11:46:00.329,tap,[673],[123],[l],Right Middle
11:46:00.462,tap,[674],[122],[l],Right Middle
11:46:00.638,tap,[203],[57],[e],Left Middle
11:46:00.696,tap,[228],[127],[d],Left Middle
11:46:01.338,tap,[139],[124],[s],Left Middle
11:46:01.529,tap,[182],[22],[e],Left Middle
11:46:01.738,tap,[320],[180],[v],Left Middle
11:46:01.914,tap,[177],[17],[e],Left Middle
11:46:02.005,tap,[498],[193],[n],Right Index
11:46:02.488,tap,[343],[44],[t],Left Middle
11:46:02.697,tap,[584],[43],[i],Right Middle
11:46:02.747,tap,[558],[172],[m],Right Middle
11:46:02.889,tap,[204],[13],[e],Left Middle
11:46:03.064,tap,[142],[130],[s],Left Middle
11:46:05.023,tap,[343],[41],[t],Left Middle
11:46:05.106,tap,[472],[113],[h],Right Index
11:46:05.890,swipe,"[121, 175]","[45, 43]","[w, t]",Left Index
11:46:06.307,tap,[262],[28],[r],Left Index
11:46:06.416,tap,[695],[106],[l],Right Middle
11:46:06.824,tap,[199],[129],[d],Left Middle
11:46:08.075,tap,[595],[42],[i],Right Middle
11:46:08.192,tap,[134],[131],[s],Left Ring
11:46:08.450,tap,[63],[127],[a],Left Ring
11:46:09.142,swipe,"[131, 178]","[121, 98]","[s, t]",Left Ring
11:46:09.342,tap,[68],[116],[a],Left Ring
11:46:09.542,tap,[338],[115],[f],Left Middle
11:46:09.609,tap,[178],[34],[e],Left Middle
11:46:11.602,swipe,"[142, 173]","[126, 89]","[s, r]",Left Ring
11:46:11.860,tap,[74],[124],[a],Left Ring
11:46:12.077,tap,[348],[111],[g],Left Middle
11:46:12.135,tap,[173],[28],[e],Left Middle
11:46:13.294,tap,[129],[127],[s],Left Middle
11:46:13.536,tap,[344],[40],[t],Left Middle
11:46:13.870,tap,[65],[122],[a],Left Ring
11:46:14.103,tap,[341],[122],[g],Left Middle
11:46:14.145,tap,[187],[32],[e],Left Middle
11:46:18.322,tap,[339],[44],[t],Left Middle
11:46:18.397,tap,[465],[118],[h],Right Index
11:46:18.531,tap,[152],[34],[w],Left Index
11:46:19.664,tap,[126],[14],[w],Left Index
11:46:22.216,tap,[341],[35],[t],Left Index
11:46:22.316,tap,[458],[116],[h],Right Index
11:46:22.449,tap,[168],[23],[e],Left Index
11:46:23.450,tap,[117],[43],[w],Left Index
11:46:23.600,tap,[660],[44],[o],Right Middle
11:46:23.933,tap,[257],[38],[r],Left Middle
11:46:24.025,tap,[674],[126],[l],Right Middle
11:46:24.192,tap,[220],[129.5],[d],Left Middle
11:46:25.293,tap,[601],[45],[i],Right Middle
11:46:25.410,tap,[134],[134],[s],Left Ring
11:46:25.818,tap,[58],[122],[a],Left Ring
11:46:26.618,swipe,"[121, 162]","[122, 101]","[s, t]",Left Ring
11:46:26.802,tap,[68],[115],[a],Left Ring
11:46:26.994,tap,[327],[111],[f],Left Middle
11:46:27.043,tap,[170],[13],[e],Left Middle
11:46:29.820,tap,[324],[44],[t],Left Middle
11:46:29.903,tap,[469],[127],[h],Right Index
11:46:30.663,swipe,"[691, 666]","[131, 99]","[l, i]",Right Index
11:46:31.162,tap,[432],[191],[b],Right Index
11:46:31.337,tap,[257],[41],[r],Left Middle
11:46:31.496,tap,[69],[109],[a],Left Ring
11:46:31.696,tap,[287],[45],[r],Left Middle
11:46:32.088,tap,[432],[59],[y],Right Middle
11:46:33.280,tap,[612],[41],[i],Right Middle
11:46:33.405,tap,[145],[134],[s],Left Middle
11:46:34.239,swipe,"[241, 287]","[199, 179]","[c, h]",Left Middle
11:46:34.448,tap,[681],[36],[o],Right Middle
11:46:34.590,tap,[140],[126],[s],Left Middle
11:46:34.814,tap,[192],[26],[e],Left Middle
11:46:34.873,tap,[227],[113],[d],Left Middle
11:46:36.515,swipe,"[245, 306]","[201, 182]","[c, h]",Left Middle
11:46:36.732,tap,[693],[27],[o],Right Middle
11:46:36.874,tap,[154],[125],[s],Left Middle
11:46:37.099,tap,[201],[37],[e],Left Middle
11:46:37.157,tap,[231],[118],[d],Left Middle
11:46:38.758,swipe,"[245, 315]","[200, 203]","[c, n]",Left Middle
11:46:38.991,tap,[679],[43],[o],Right Middle
11:46:39.400,tap,[147],[110],[s],Left Middle
11:46:39.617,tap,[206],[39],[e],Left Middle
11:46:39.675,tap,[220],[139],[d],Left Middle
11:46:41.176,tap,[339],[41],[t],Left Middle
11:46:41.276,tap,[652],[40],[o],Right Middle
11:46:41.518,tap,[205],[130],[d],Left Middle
11:46:41.643,tap,[61],[120],[a],Left Ring
11:46:42.402,tap,[418],[35],[y],Left Middle
11:46:44.828,swipe,"[682, 654]","[133, 99]","[l, i]",Right Middle
11:46:45.070,tap,[279],[120],[f],Left Middle
11:46:45.136,tap,[187],[36],[e],Left Middle
11:46:47.471,tap,[593],[59],[i],Right Middle
11:46:47.588,tap,[298],[118],[f],Left Index
11:46:48.422,tap,[397],[197],[b],Left Index
11:46:48.864,tap,[529],[41],[u],Right Middle
11:46:48.980,tap,[333],[38],[t],Left Middle
11:46:49.414,tap,[81],[140],[a],Left Ring
11:46:49.965,swipe,"[208, 244]","[141, 90]","[d, r]",Left Middle
11:46:50.164,tap,[182],[23],[e],Left Middle
11:46:50.348,tap,[60],[108],[a],Left Ring
11:46:50.523,tap,[570],[191],[m],Right Index
11:46:51.799,swipe,"[205, 222]","[117, 90]","[d, r]",Left Middle
11:46:51.932,tap,[252],[38],[r],Left Middle
11:46:52.816,tap,[184],[32],[e],Left Middle
11:46:52.999,tap,[52],[115],[a],Left Ring
11:46:53.091,tap,[561],[209],[m],Right Index
11:46:54.341,swipe,"[210, 232]","[109, 85]","[d, r]",Left Middle
11:46:54.525,tap,[178],[26],[e],Left Middle
11:46:54.708,tap,[54],[109],[a],Left Ring
11:46:54.792,tap,[573],[196],[m],Right Index
11:46:59.982,tap,[50],[122],[a],Left Ring
11:47:01.192,swipe,"[206, 231]","[114, 98]","[d, t]",Left Middle
11:47:01.367,tap,[181],[37],[e],Left Middle
11:47:01.542,tap,[61],[125],[a],Left Ring
11:47:01.626,tap,[569],[200],[m],Right Index
11:47:03.937,tap,[132],[131],[s],Left Ring
11:47:04.062,tap,[53],[108],[a],Left Ring
11:47:04.171,tap,[203],[132],[d],Left Middle
11:47:04.739,tap,[340],[51],[t],Left Middle
11:47:05.472,swipe,"[475, 461]","[129.5, 117]","[h, t]",Right Index
11:47:05.723,tap,[187],[32],[e],Left Middle
11:47:05.898,tap,[61],[128],[a],Left Ring
11:47:06.048,tap,[290],[50],[r],Left Middle
11:47:08.201,tap,[674],[45],[o],Right Middle
11:47:09.285,swipe,"[482, 459]","[136, 118]","[h, r]",Right Middle
11:47:10.278,tap,[186],[46],[e],Left Middle
11:47:10.461,tap,[65],[100],[a],Left Middle
11:47:10.595,tap,[262],[56],[r],Left Middle
11:47:12.347,swipe,"[460, 437]","[136, 126]","[h, e]",Right Index
11:47:12.722,tap,[57],[125],[a],Left Ring
11:47:13.039,tap,[266],[43],[r],Left Middle
11:47:14.441,swipe,"[334, 350]","[49, 73]","[t, a]",Left Middle
11:47:14.716,tap,[92],[111],[a],Left Ring
11:47:14.883,tap,[329],[44],[t],Left Middle
11:47:16.184,swipe,"[514, 493]","[198, 181]","[n, t]",Right Index
11:47:16.476,tap,[119],[26],[w],Left Index
11:47:16.667,tap,[49],[120],[a],Left Ring
11:47:16.692,tap,[135],[120],[s],Left Ring
11:47:18.202,swipe,"[519, 488]","[207, 179]","[n, t]",Right Index
11:47:18.569,tap,[112],[48],[w],Left Index
11:47:18.761,tap,[144],[137],[s],Left Ring
11:47:20.045,tap,[493],[195],[n],Right Index
11:47:20.271,tap,[181],[37],[e],Left Middle
11:47:20.604,tap,[142],[146],[s],Left Middle
11:47:22.231,tap,[496],[189],[n],Right Index
11:47:22.547,tap,[180],[37],[e],Left Middle
11:47:22.747,tap,[129],[42],[w],Left Middle
11:47:22.989,tap,[134],[151],[s],Left Ring
11:47:25.733,tap,[47],[134],[a],Left Ring
11:47:25.983,tap,[240],[44],[e],Left Middle
11:47:26.050,tap,[166],[26],[e],Left Middle
11:47:26.750,tap,[453],[48],[y],Right Middle
11:47:26.909,tap,[661],[62],[o],Right Middle
11:47:26.959,tap,[530],[41],[u],Right Middle
11:47:27.009,tap,[42],[115],[a],Left Ring
11:47:27.635,swipe,"[332, 269]","[39, 71]","[t, s]",Left Middle
11:47:27.968,tap,[691],[119],[l],Right Middle
11:47:28.535,tap,[616],[124],[k],Right Middle
11:47:28.743,tap,[588],[48],[i],Right Middle
11:47:28.802,tap,[501],[189],[n],Right Index
11:47:28.894,tap,[368],[120],[g],Left Middle
11:47:29.903,tap,[348],[45],[t],Left Middle
11:47:30.253,tap,[551],[193],[m],Right Index
11:47:30.370,tap,[199],[42],[e],Left Middle
11:47:32.038,tap,[666],[41],[o],Right Middle
11:47:32.379,tap,[566],[186],[m],Right Middle
11:47:32.504,tap,[182],[44],[e],Left Middle
11:47:34.873,swipe,"[131, 161]",[103],"[s, g]",Left Ring
11:47:35.073,tap,[79],[142],[a],Left Ring
11:47:35.348,tap,[399],[188],[b],Left Index
11:47:35.465,swipe,"[601, 612]","[48, 64]","[i, l]",Right Middle
11:47:35.607,tap,[673],[136.5],[l],Right Middle
11:47:35.790,tap,[603],[56],[i],Right Middle
11:47:36.549,tap,[136],[119],[s],Left Ring
11:47:38.066,swipe,"[124, 171]","[114, 100]","[s, t]",Left Ring
11:47:38.600,tap,[63],[127],[a],Left Ring
11:47:38.892,tap,[383],[181],[b],Left Index
11:47:39.075,tap,[603],[52],[i],Right Middle
11:47:39.267,tap,[682],[129],[l],Right Middle
11:47:39.476,tap,[603],[46],[i],Right Middle
11:47:39.759,tap,[336],[49],[t],Left Middle
11:47:39.951,tap,[410],[62],[y],Left Middle
11:47:41.310,tap,[620],[61],[i],Right Middle
11:47:41.427,tap,[292],[110],[f],Left Middle
11:47:41.819,tap,[340],[48],[t],Left Middle
11:47:41.927,tap,[463],[132],[h],Right Index
11:47:42.636,swipe,"[499, 477]","[197, 186]","[n, f]",Right Index
11:47:42.970,tap,[333],[45],[t],Left Middle
11:47:43.095,tap,[579],[61],[i],Right Middle
11:47:43.161,tap,[656],[48],[o],Right Middle
11:47:43.270,tap,[500],[186],[n],Right Index
11:47:45.296,swipe,"[512, 472]","[209, 209]","[n, c]",Right Index
11:47:45.696,tap,[336],[35],[t],Left Middle
11:47:45.813,tap,[598],[55],[i],Right Middle
11:47:45.871,tap,[668],[57],[o],Right Middle
11:47:45.996,tap,[504],[204],[n],Right Index
11:47:48.481,tap,[331],[45],[t],Right Index
11:47:48.564,tap,[469.5],[140],[h],Right Index
11:47:48.673,tap,[181],[59],[e],Left Middle
11:47:49.507,swipe,"[251, 211]","[203, 197]","[c, o]",Left Middle
11:47:49.790,tap,[698],[59],[o],Right Middle
11:47:50.216,tap,[608],[34],[i],Right Middle
11:47:50.399,tap,[335],[44],[t],Left Middle
11:47:50.632,tap,[82],[121],[a],Left Ring
11:47:50.699,tap,[679],[113],[l],Right Middle
11:47:51.883,tap,[654],[51],[o],Right Middle
11:47:51.983,tap,[287],[125],[f],Left Middle
11:47:52.625,tap,[647],[63],[o],Right Middle
11:47:52.767,tap,[534],[59],[u],Right Middle
11:47:52.859,tap,[280],[38],[r],Left Middle
11:47:53.517,swipe,"[516, 476.5]","[198, 193]","[n, c]",Right Index
11:47:53.859,tap,[348],[43],[t],Left Middle
11:47:54.009,tap,[617],[62],[i],Right Index
11:47:54.076,tap,[685],[56],[o],Right Index
11:47:54.201,tap,[504],[201],[n],Right Index
