Time,Trial Num,Target,TapOnly,Word_top1,Word_top2,Word_top3,Sequence
11:09:56.996,0,the capital of our nation,false,tm,th,tn,T34degrees
11:09:57.360,0,the capital of our nation,false,the,,,T34degreesE
11:09:59.092,0,the capital of our nation,false,ca,cz,cs,C195degrees
11:10:02.700,0,the capital of our nation,false,cz,cw,ca,C208degrees
11:10:03.079,0,the capital of our nation,false,,,,C208degreesP
11:10:04.195,0,the capital of our nation,false,,,,C208degreesPT2degrees
11:10:05.353,0,the capital of our nation,false,versus,varies,,C208degreesPT2degreesS
11:10:05.569,0,the capital of our nation,false,,,,C208degreesPT2degreesSL
11:10:07.805,0,the capital of our nation,false,cz,ca,,C192degrees
11:10:08.486,0,the capital of our nation,false,cab,cap,,C192degreesP
11:10:09.144,0,the capital of our nation,false,,,,C192degreesPT11degrees
11:10:09.861,0,the capital of our nation,false,vatican,calgary,,C192degreesPT11degreesA358degrees
11:10:11.529,0,the capital of our nation,false,ca,cz,cs,C196degrees
11:10:12.155,0,the capital of our nation,false,cdt,,,C196degreesP
11:10:12.525,0,the capital of our nation,false,cape,cake,,C196degreesPW
11:10:12.620,0,the capital of our nation,false,calvin,valium,chapel,C196degreesPWT17degrees
11:10:14.055,0,the capital of our nation,false,ca,va,ce,C204degrees
11:10:14.538,0,the capital of our nation,false,,,,C204degreesP
11:10:15.310,0,the capital of our nation,false,,,,C204degreesPT13degrees
11:10:16.042,0,the capital of our nation,false,carlos,causes,,C204degreesPT13degreesA
11:10:16.197,0,the capital of our nation,false,capital,capitol,,C204degreesPT13degreesAL
11:10:17.572,0,the capital of our nation,true,o,,,O
11:10:17.698,0,the capital of our nation,true,of,,,OF
11:10:18.537,0,the capital of our nation,false,oe,os,,O177degrees
11:10:18.894,0,the capital of our nation,false,org,our,,O177degreesR
11:10:20.905,0,the capital of our nation,false,mc,nb,nc,N191degrees
11:10:21.296,0,the capital of our nation,false,nato,ncaa,,N191degreesT1degrees
11:10:21.594,0,the capital of our nation,false,nation,bottom,narrow,N191degreesT1degreesO152degrees
11:10:25.887,0,the capital of our nation,false,mf,nb,na,N189degrees
11:10:26.407,0,the capital of our nation,false,nato,treo,thai,N189degreesT357degrees
11:10:26.750,0,the capital of our nation,false,nation,marion,bottom,N189degreesT357degreesO139degrees
11:12:05.368,1,the library is closed today,false,tm,tn,th,T33degrees
11:12:05.743,1,the library is closed today,false,the,,,T33degreesE
11:12:06.787,1,the library is closed today,false,lt,,,L205degrees
11:12:07.214,1,the library is closed today,false,life,live,leon,L205degreesB217degrees
11:12:07.763,1,the library is closed today,false,burden,lesson,graham,L205degreesB217degreesA348degrees
11:12:08.665,1,the library is closed today,false,library,johnson,,L205degreesB217degreesA348degreesY
11:12:09.405,1,the library is closed today,true,i,,,I
11:12:09.739,1,the library is closed today,true,is,,,IS
11:12:10.725,1,the library is closed today,false,cg,vg,ci,C332degrees
11:12:11.118,1,the library is closed today,false,vip,chi,cup,C332degreesO
11:12:11.468,1,the library is closed today,false,coser,,,C332degreesOS321degrees
11:12:11.858,1,the library is closed today,false,copied,coding,viewed,C332degreesOS321degreesD
11:12:14.103,1,the library is closed today,false,cg,ch,xl,C345degrees
11:12:14.479,1,the library is closed today,false,cgi,cgp,cbi,C345degreesO
11:12:14.842,1,the library is closed today,false,ghost,coast,chair,C345degreesOS327degrees
11:12:15.306,1,the library is closed today,false,viewed,copied,,C345degreesOS327degreesD
11:12:18.542,1,the library is closed today,false,cn,cm,cb,C350degrees
11:12:19.082,1,the library is closed today,false,xml,cbs,cbb,C350degreesO
11:12:19.537,1,the library is closed today,false,coast,click,clear,C350degreesOS322degrees
11:12:20.011,1,the library is closed today,false,closed,closes,backed,C350degreesOS322degreesD
11:12:21.540,1,the library is closed today,false,tu,ti,ty,T4degrees
11:12:22.067,1,the library is closed today,false,rica,todd,tits,T4degreesD192degrees
11:12:22.374,1,the library is closed today,false,ricky,tokyo,tiger,T4degreesD192degreesY
11:12:26.052,1,the library is closed today,false,tm,tu,th,T14degrees
11:12:28.510,1,the library is closed today,false,tu,ti,ty,T358degrees
11:12:29.104,1,the library is closed today,false,tits,todd,rosa,T358degreesD173degrees
11:12:29.636,1,the library is closed today,false,today,fifty,fatty,T358degreesD173degreesY
11:30:43.717,2,zero in on the facts,true,z,,,Z
11:30:44.719,2,zero in on the facts,true,ze,,,ZE
11:30:45.111,2,zero in on the facts,true,zer,,,ZER
11:30:45.236,2,zero in on the facts,true,zero,,,ZERO
11:30:46.246,2,zero in on the facts,false,im,om,ok,I121degrees
11:30:47.750,2,zero in on the facts,false,im,om,ok,I127degrees
11:30:49.415,2,zero in on the facts,false,im,om,ok,I124degrees
11:30:50.713,2,zero in on the facts,true,i,,,I
11:30:50.881,2,zero in on the facts,true,in,,,IN
11:30:51.828,2,zero in on the facts,false,lm,ln,kb,O142degrees
11:30:53.489,2,zero in on the facts,false,lm,ln,om,O146degrees
11:30:57.647,2,zero in on the facts,false,om,ok,ol,O134degrees
11:31:00.103,2,zero in on the facts,false,pj,ol,om,O143degrees
11:31:02.875,2,zero in on the facts,false,om,ok,im,O134degrees
11:31:04.396,2,zero in on the facts,true,o,,,O
11:31:04.580,2,zero in on the facts,true,on,,,ON
11:31:05.589,2,zero in on the facts,false,tm,rj,th,R23degrees
11:31:05.884,2,zero in on the facts,false,the,,,R23degreesEN
11:31:05.946,2,zero in on the facts,false,then,them,eden,R23degreesEN
11:31:07.547,2,zero in on the facts,false,tm,tn,th,T35degrees
11:31:07.776,2,zero in on the facts,false,the,,,T35degreesE
11:31:08.873,2,zero in on the facts,false,fs,fa,,F180degrees
11:31:09.302,2,zero in on the facts,false,lucy,fact,fuck,F180degreesC320degrees
11:31:11.061,2,zero in on the facts,false,facts,fasts,,F180degreesC320degreesS
11:31:13.118,3,a quarter of a century,true,a,,,A
11:31:14.101,3,a quarter of a century,false,qt,wr,wt,Q359degrees
11:31:15.501,3,a quarter of a century,false,,,,Q359degreesA332degrees
11:31:16.054,3,a quarter of a century,false,estate,,,Q359degreesA332degreesT189degrees
11:31:16.390,3,a quarter of a century,false,quarter,western,weather,Q359degreesA332degreesT189degreesR
11:31:17.496,3,a quarter of a century,true,o,,,O
11:31:17.621,3,a quarter of a century,true,of,,,OF
11:31:18.254,3,a quarter of a century,true,a,,,A
11:31:19.289,3,a quarter of a century,false,ce,ve,de,C247degrees
11:31:19.657,3,a quarter of a century,false,crm,zen,,C247degreesN
11:31:20.316,3,a quarter of a century,false,creek,,,C247degreesNT179degrees
11:31:21.360,3,a quarter of a century,false,ce,ve,de,C270degrees
11:31:21.815,3,a quarter of a century,false,crm,cem,,C270degreesN
11:31:22.105,3,a quarter of a century,false,metro,,,C270degreesNT358degrees
11:31:22.469,3,a quarter of a century,false,century,,,C270degreesNT358degreesR359degrees
11:31:24.572,4,want to join us for lunch,false,ws,,,W126degrees
11:31:25.077,4,want to join us for lunch,false,want,wang,cant,W126degreesN231degrees
11:31:26.168,4,want to join us for lunch,true,t,,,T
11:31:26.335,4,want to join us for lunch,true,to,,,TO
11:31:27.268,4,want to join us for lunch,false,nj,jp,ko,J324degrees
11:31:27.579,4,want to join us for lunch,false,join,joan,john,J324degreesI126degrees
11:31:28.894,4,want to join us for lunch,true,u,,,U
11:31:29.003,4,want to join us for lunch,true,us,,,US
11:31:29.689,4,want to join us for lunch,false,fi,fo,go,F343degrees
11:31:30.121,4,want to join us for lunch,false,for,fig,fur,F343degreesE
11:31:31.561,4,want to join us for lunch,false,lu,li,lt,L214degrees
11:31:31.941,4,want to join us for lunch,false,lin,,,L214degreesN
11:31:32.172,4,want to join us for lunch,false,lunch,punch,pound,L214degreesNC334degrees
11:31:34.203,5,do not drink the water,false,fy,ff,ft,D336degrees
11:31:35.444,5,do not drink the water,true,d,,,D
11:31:35.561,5,do not drink the water,true,do,,,DO
11:31:36.469,5,do not drink the water,false,ni,mi,ml,N296degrees
